chrom_zdna,zdna_start,zdna_end,score,chrom_promoter,promoter_start,promoter_end,gene_symbol,strand,gene_name
NC_043004.1,79243913,79243952,69.5,NC_043004.1,79243437,79244436,LOC115215223,+,uncharacterized LOC115215223
NC_043004.1,79244150,79244166,24.0,NC_043004.1,79243437,79244436,LOC115215223,+,uncharacterized LOC115215223
NC_043004.1,79244204,79244227,67.5,NC_043004.1,79243437,79244436,LOC115215223,+,uncharacterized LOC115215223
NC_043004.1,79344028,79344047,127.5,NC_043004.1,79344017,79345016,LOC115215079,+,GDP-fucose protein O-fucosyltransferase 2-like
NC_043004.1,79344904,79344915,38.5,NC_043004.1,79344017,79345016,LOC115215079,+,GDP-fucose protein O-fucosyltransferase 2-like
NC_043004.1,79344936,79344959,56.5,NC_043004.1,79344017,79345016,LOC115215079,+,GDP-fucose protein O-fucosyltransferase 2-like
NC_043004.1,79501553,79501567,21.0,NC_043004.1,79501456,79502455,LOC115214929,+,"DEP domain-containing protein 1B, transcript variant X1"
NC_043004.1,79503228,79503242,21.0,NC_043004.1,79502363,79503362,LOC115214930,-,"oxysterol-binding protein-related protein 9, transcript variant X1"
NC_043004.1,79843675,79843689,21.0,NC_043004.1,79842996,79843995,LOC115214860,+,"unconventional myosin-VIIa, transcript variant X2"
NC_043004.1,80074539,80074569,67.0,NC_043004.1,80073839,80074838,LOC115214861,+,uncharacterized LOC115214861
NC_043004.1,80395353,80395366,30.5,NC_043004.1,80394702,80395701,LOC115215034,+,glypican-3
NC_043004.1,80395468,80395481,19.5,NC_043004.1,80394702,80395701,LOC115215034,+,glypican-3
NC_043004.1,80395515,80395527,18.0,NC_043004.1,80394702,80395701,LOC115215034,+,glypican-3
NC_043004.1,80826319,80826334,121.5,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826611,80826631,41.0,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826633,80826649,24.0,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826654,80826668,43.0,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826694,80826705,16.5,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826780,80826794,21.0,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,80826879,80826896,25.5,NC_043004.1,80826073,80827072,LOC115215277,-,
NC_043004.1,81123709,81123721,18.0,NC_043004.1,81122943,81123942,LOC118764612,+,uncharacterized LOC118764612
NC_043004.1,81567063,81567074,104.5,NC_043004.1,81566859,81567858,LOC115215086,-,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
NC_043004.1,81567080,81567091,16.5,NC_043004.1,81566859,81567858,LOC115215086,-,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
NC_043004.1,81567111,81567122,16.5,NC_043004.1,81566859,81567858,LOC115215086,-,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
NC_043004.1,81567125,81567142,25.5,NC_043004.1,81566859,81567858,LOC115215086,-,"ATP-dependent Clp protease proteolytic subunit, mitochondrial"
NC_043004.1,81680599,81680619,107.0,NC_043004.1,81679722,81680721,LOC115215082,-,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B, transcript variant X1"
NC_043004.1,81680656,81680669,19.5,NC_043004.1,81679722,81680721,LOC115215082,-,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B, transcript variant X1"
NC_043004.1,83259645,83259658,30.5,NC_043004.1,83259275,83260274,LOC118764607,-,"uncharacterized LOC118764607, transcript variant X2"
NC_043004.1,83259660,83259687,62.5,NC_043004.1,83259275,83260274,LOC118764607,-,"uncharacterized LOC118764607, transcript variant X2"
NC_043004.1,85699174,85699188,21.0,NC_043004.1,85698873,85699872,LOC118764450,-,uncharacterized LOC118764450
NC_043004.1,85793586,85793600,21.0,NC_043004.1,85793247,85794246,LOC115215278,-,U6 spliceosomal RNA
NC_043004.1,85793611,85793627,35.0,NC_043004.1,85793247,85794246,LOC115215278,-,U6 spliceosomal RNA
NC_043004.1,86571782,86571800,27.0,NC_043004.1,86571583,86572582,LOC115215200,-,putative methyltransferase NSUN7
NC_043004.1,86572032,86572073,72.5,NC_043004.1,86571583,86572582,LOC115215200,-,putative methyltransferase NSUN7
NC_043004.1,86572429,86572455,61.0,NC_043004.1,86571583,86572582,LOC115215200,-,putative methyltransferase NSUN7
NC_043004.1,86572494,86572510,24.0,NC_043004.1,86571583,86572582,LOC115215200,-,putative methyltransferase NSUN7
NC_043004.1,86783030,86783045,22.5,NC_043004.1,86782315,86783314,LOC115215089,-,"WW domain-containing adapter protein with coiled-coil, transcript variant X5"
NC_043004.1,86869620,86869632,18.0,NC_043004.1,86869253,86870252,LOC115214982,+,E3 ubiquitin-protein ligase UHRF1
NC_043004.1,86955031,86955060,54.5,NC_043004.1,86954859,86955858,LOC115215217,+,"ras-related protein Rab-3, transcript variant X3"
NC_043004.1,86955270,86955286,24.0,NC_043004.1,86954859,86955858,LOC115215217,+,"ras-related protein Rab-3, transcript variant X3"
NC_043004.1,87275750,87275764,21.0,NC_043004.1,87275352,87276351,LOC115215071,+,putative hydroxypyruvate isomerase
NC_043004.1,87333315,87333327,84.0,NC_043004.1,87332824,87333823,LOC115215073,+,calcium and integrin-binding protein 1
NC_043004.1,87333351,87333362,16.5,NC_043004.1,87332824,87333823,LOC115215073,+,calcium and integrin-binding protein 1
NC_043004.1,87768585,87768597,18.0,NC_043004.1,87768362,87769361,LOC115215031,+,E3 ubiquitin-protein ligase TRIM23
NC_043004.1,87839195,87839207,18.0,NC_043004.1,87838863,87839862,LOC115214970,-,threonylcarbamoyladenosine tRNA methylthiotransferase-like
NC_043004.1,87839304,87839318,43.0,NC_043004.1,87838863,87839862,LOC115214970,-,threonylcarbamoyladenosine tRNA methylthiotransferase-like
NC_043004.1,87981770,87981789,28.5,NC_043004.1,87981634,87982633,LOC118764620,-,probable low affinity copper uptake protein 2
NC_043004.1,87981968,87981987,28.5,NC_043004.1,87981634,87982633,LOC118764620,-,probable low affinity copper uptake protein 2
NC_043004.1,87982000,87982018,137.0,NC_043004.1,87981634,87982633,LOC118764620,-,probable low affinity copper uptake protein 2
NC_043004.1,87982043,87982069,50.0,NC_043004.1,87981634,87982633,LOC118764620,-,probable low affinity copper uptake protein 2
NC_043004.1,88257097,88257108,16.5,NC_043004.1,88256120,88257119,LOC115214976,+,gamma-aminobutyric acid receptor alpha-like
NC_043004.1,89202343,89202359,24.0,NC_043004.1,89202159,89203158,LOC115214905,-,"F-BAR domain only protein 2, transcript variant X1"
NC_043004.1,89202583,89202597,32.0,NC_043004.1,89202159,89203158,LOC115214905,-,"F-BAR domain only protein 2, transcript variant X1"
NC_043004.1,89225874,89225895,31.5,NC_043004.1,89225813,89226812,LOC115214871,+,"sodium bicarbonate transporter-like protein 11, transcript variant X1"
NC_043004.1,89442718,89442729,16.5,NC_043004.1,89442231,89443230,LOC115215104,+,"SET domain-containing protein 9-like, transcript variant X1"
NC_043004.1,89445724,89445735,104.5,NC_043004.1,89445282,89446281,LOC115215046,-,"translation initiation factor eIF-2B subunit beta, transcript variant X2"
NC_043004.1,89446032,89446044,18.0,NC_043004.1,89445282,89446281,LOC115215046,-,"translation initiation factor eIF-2B subunit beta, transcript variant X2"
NC_043004.1,89478283,89478295,18.0,NC_043004.1,89477303,89478302,LOC115215105,-,thioredoxin domain-containing protein 12
NC_043004.1,89548465,89548477,18.0,NC_043004.1,89548241,89549240,LOC115215011,+,"zinc finger protein 62-like, transcript variant X2"
NC_043004.1,89594514,89594528,21.0,NC_043004.1,89594487,89595486,LOC118764623,+,uncharacterized LOC118764623
NC_043004.1,89717450,89717462,40.0,NC_043004.1,89717339,89718338,LOC118764622,+,"uncharacterized LOC118764622, transcript variant X1"
NC_043004.1,89866951,89866967,24.0,NC_043004.1,89866153,89867152,LOC118764454,-,uncharacterized LOC118764454
NC_043004.1,89912329,89912341,40.0,NC_043004.1,89911687,89912686,LOC118764624,+,small integral membrane protein 12-like
NC_043004.1,90062622,90062637,22.5,NC_043004.1,90061825,90062824,LOC115214961,-,Krueppel-like factor 6
NC_043004.1,90062683,90062705,33.0,NC_043004.1,90061825,90062824,LOC115214961,-,Krueppel-like factor 6
NC_043004.1,90062710,90062729,138.5,NC_043004.1,90061825,90062824,LOC115214961,-,Krueppel-like factor 6
NC_043004.1,90590109,90590128,28.5,NC_043004.1,90590085,90591084,LOC118764455,-,uncharacterized LOC118764455
NC_043004.1,90594244,90594264,30.0,NC_043004.1,90593274,90594273,LOC115214904,+,"receptor-type tyrosine-protein phosphatase T, transcript variant X1"
NC_043004.1,90782761,90782775,21.0,NC_043004.1,90782065,90783064,LOC118764626,+,uncharacterized LOC118764626
NC_043004.1,91071280,91071291,16.5,NC_043004.1,91070855,91071854,LOC115215291,-,
NC_043004.1,91071314,91071332,49.0,NC_043004.1,91070855,91071854,LOC115215291,-,
NC_043004.1,91071503,91071515,18.0,NC_043004.1,91070855,91071854,LOC115215291,-,
NC_043004.1,91140461,91140476,99.5,NC_043004.1,91140397,91141396,LOC115215194,-,hillarin
NC_043004.1,91140608,91140622,21.0,NC_043004.1,91140397,91141396,LOC115215194,-,hillarin
NC_043004.1,91140860,91140874,65.0,NC_043004.1,91140397,91141396,LOC115215194,-,hillarin
NC_043004.1,91140948,91140968,96.0,NC_043004.1,91140397,91141396,LOC115215194,-,hillarin
NC_043004.1,91140608,91140622,21.0,NC_043004.1,91140527,91141526,LOC115214874,+,uncharacterized LOC115214874
NC_043004.1,91140860,91140874,65.0,NC_043004.1,91140527,91141526,LOC115214874,+,uncharacterized LOC115214874
NC_043004.1,91140948,91140968,96.0,NC_043004.1,91140527,91141526,LOC115214874,+,uncharacterized LOC115214874
NC_043004.1,91197140,91197159,28.5,NC_043004.1,91197037,91198036,LOC115215213,-,"transforming growth factor-beta-induced protein ig-h3, transcript variant X5"
NC_043004.1,91197161,91197172,16.5,NC_043004.1,91197037,91198036,LOC115215213,-,"transforming growth factor-beta-induced protein ig-h3, transcript variant X5"
NC_043004.1,91509065,91509093,42.0,NC_043004.1,91508976,91509975,LOC115214928,-,"potassium voltage-gated channel subfamily A member 1, transcript variant X1"
NC_043004.1,91688855,91688867,18.0,NC_043004.1,91688803,91689802,LOC115214877,+,"uncharacterized LOC115214877, transcript variant X1"
NC_043004.1,91689301,91689375,133.0,NC_043004.1,91688803,91689802,LOC115214877,+,"uncharacterized LOC115214877, transcript variant X1"
NC_043004.1,91689377,91689391,43.0,NC_043004.1,91688803,91689802,LOC115214877,+,"uncharacterized LOC115214877, transcript variant X1"
NC_043004.1,91759227,91759247,52.0,NC_043004.1,91759186,91760185,LOC115215323,-,
NC_043004.1,91769055,91769067,62.0,NC_043004.1,91768500,91769499,LOC115215260,-,
NC_043004.1,91769379,91769393,21.0,NC_043004.1,91768500,91769499,LOC115215260,-,
NC_043004.1,91862520,91862540,74.0,NC_043004.1,91861873,91862872,LOC118764398,-,fucolectin-6-like
NC_043004.1,91862630,91862641,49.5,NC_043004.1,91861873,91862872,LOC118764398,-,fucolectin-6-like
NC_043004.1,92155449,92155464,44.5,NC_043004.1,92154994,92155993,LOC118764630,+,uncharacterized LOC118764630
NC_043004.1,92155466,92155480,21.0,NC_043004.1,92154994,92155993,LOC118764630,+,uncharacterized LOC118764630
NC_043004.1,92155668,92155708,60.0,NC_043004.1,92154994,92155993,LOC118764630,+,uncharacterized LOC118764630
NC_043004.1,92160367,92160391,58.0,NC_043004.1,92160362,92161361,LOC115215246,+,"potassium voltage-gated channel protein egl-36, transcript variant X5"
NC_043004.1,92650009,92650023,43.0,NC_043004.1,92649609,92650608,LOC118764629,+,uncharacterized LOC118764629
NC_043004.1,92650025,92650045,30.0,NC_043004.1,92649609,92650608,LOC118764629,+,uncharacterized LOC118764629
NC_043004.1,92761487,92761501,98.0,NC_043004.1,92760516,92761515,LOC115215061,+,uncharacterized LOC115215061
NC_043004.1,92930795,92930807,29.0,NC_043004.1,92930673,92931672,LOC115214926,+,"brefeldin A-inhibited guanine nucleotide-exchange protein 1, transcript variant X3"
NC_043004.1,92931039,92931051,18.0,NC_043004.1,92930673,92931672,LOC115214926,+,"brefeldin A-inhibited guanine nucleotide-exchange protein 1, transcript variant X3"
NC_043004.1,92931090,92931108,38.0,NC_043004.1,92930673,92931672,LOC115214926,+,"brefeldin A-inhibited guanine nucleotide-exchange protein 1, transcript variant X3"
NC_043004.1,92931249,92931261,40.0,NC_043004.1,92930673,92931672,LOC115214926,+,"brefeldin A-inhibited guanine nucleotide-exchange protein 1, transcript variant X3"
NC_043004.1,92945248,92945264,24.0,NC_043004.1,92945215,92946214,LOC118764632,+,uncharacterized LOC118764632
NC_043004.1,93197485,93197500,44.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197502,93197514,40.0,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197587,93197598,38.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197601,93197612,38.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197627,93197638,38.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197653,93197664,38.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197669,93197681,40.0,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197689,93197700,16.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197703,93197724,53.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197763,93197782,50.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197791,93197810,28.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197829,93197845,46.0,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93197864,93197891,62.5,NC_043004.1,93197324,93198323,LOC118764633,-,uncharacterized LOC118764633
NC_043004.1,93291438,93291450,18.0,NC_043004.1,93290516,93291515,LOC115215169,-,deoxyhypusine hydroxylase
NC_043004.1,93300938,93300950,18.0,NC_043004.1,93300720,93301719,LOC115215140,+,"guanine nucleotide exchange C9orf72-like, transcript variant X2"
NC_043004.1,93359391,93359406,22.5,NC_043004.1,93358477,93359476,LOC118764634,+,uncharacterized LOC118764634
NC_043004.1,93403879,93403891,40.0,NC_043004.1,93403538,93404537,LOC115214879,-,histone-lysine N-methyltransferase SETMAR-like
NC_043004.1,93403981,93403995,43.0,NC_043004.1,93403538,93404537,LOC115214879,-,histone-lysine N-methyltransferase SETMAR-like
NC_043004.1,93758365,93758384,28.5,NC_043004.1,93758267,93759266,LOC115215058,-,"dedicator of cytokinesis protein 7, transcript variant X2"
NC_043004.1,93758406,93758418,40.0,NC_043004.1,93758267,93759266,LOC115215058,-,"dedicator of cytokinesis protein 7, transcript variant X2"
NC_043004.1,93758450,93758466,46.0,NC_043004.1,93758267,93759266,LOC115215058,-,"dedicator of cytokinesis protein 7, transcript variant X2"
NC_043004.1,93758882,93758894,40.0,NC_043004.1,93758267,93759266,LOC115215058,-,"dedicator of cytokinesis protein 7, transcript variant X2"
NC_043004.1,93758906,93758926,30.0,NC_043004.1,93758267,93759266,LOC115215058,-,"dedicator of cytokinesis protein 7, transcript variant X2"
NC_043004.1,94019901,94019912,16.5,NC_043004.1,94019603,94020602,LOC115215162,-,putative uncharacterized protein DDB_G0272516
NC_043004.1,94019972,94019988,24.0,NC_043004.1,94019603,94020602,LOC115215162,-,putative uncharacterized protein DDB_G0272516
NC_043004.1,94020042,94020060,27.0,NC_043004.1,94019603,94020602,LOC115215162,-,putative uncharacterized protein DDB_G0272516
NC_043004.1,94020335,94020358,111.5,NC_043004.1,94019603,94020602,LOC115215162,-,putative uncharacterized protein DDB_G0272516
NC_043004.1,94153572,94153587,22.5,NC_043004.1,94153250,94154249,LOC118764458,-,uncharacterized LOC118764458
NC_043004.1,94153588,94153607,28.5,NC_043004.1,94153250,94154249,LOC118764458,-,uncharacterized LOC118764458
NC_043004.1,94153609,94153627,27.0,NC_043004.1,94153250,94154249,LOC118764458,-,uncharacterized LOC118764458
NC_043004.1,94254978,94254996,27.0,NC_043004.1,94254744,94255743,LOC118764637,+,uncharacterized LOC118764637
NC_043004.1,94285695,94285749,81.0,NC_043004.1,94285353,94286352,Trnah-gug,+,tRNA-His
NC_043004.1,95030434,95030471,66.5,NC_043004.1,95030138,95031137,LOC118764640,+,uncharacterized LOC118764640
NC_043004.1,95030729,95030745,101.0,NC_043004.1,95030138,95031137,LOC118764640,+,uncharacterized LOC118764640
NC_043004.1,95836162,95836174,18.0,NC_043004.1,95835920,95836919,LOC118764399,-,uncharacterized LOC118764399
NC_043004.1,96969956,96969974,27.0,NC_043004.1,96968989,96969988,LOC118764643,-,uncharacterized LOC118764643
NC_043004.1,98153204,98153226,121.0,NC_043004.1,98152339,98153338,LOC118764641,+,uncharacterized LOC118764641
NC_043004.1,98153232,98153251,138.5,NC_043004.1,98152339,98153338,LOC118764641,+,uncharacterized LOC118764641
NC_043004.1,98895289,98895300,27.5,NC_043004.1,98894770,98895769,LOC115215325,-,U2 spliceosomal RNA
NC_043004.1,100026024,100026036,84.0,NC_043004.1,100025670,100026669,LOC118764464,-,uncharacterized LOC118764464
NC_043004.1,100026085,100026100,55.5,NC_043004.1,100025670,100026669,LOC118764464,-,uncharacterized LOC118764464
NC_043004.1,100026366,100026384,93.0,NC_043004.1,100025670,100026669,LOC118764464,-,uncharacterized LOC118764464
NC_043004.1,101050473,101050485,18.0,NC_043004.1,101050385,101051384,LOC115214916,+,"adhesion G protein-coupled receptor L2, transcript variant X2"
NC_043004.1,101050910,101050922,40.0,NC_043004.1,101050385,101051384,LOC115214916,+,"adhesion G protein-coupled receptor L2, transcript variant X2"
NC_043004.1,101050936,101050949,52.5,NC_043004.1,101050385,101051384,LOC115214916,+,"adhesion G protein-coupled receptor L2, transcript variant X2"
NC_043004.1,101395461,101395472,49.5,NC_043004.1,101394925,101395924,LOC118764645,-,uncharacterized LOC118764645
NC_043004.1,101492677,101492705,42.0,NC_043004.1,101491911,101492910,LOC118764647,+,uncharacterized LOC118764647
NC_043004.1,101672909,101672920,16.5,NC_043004.1,101672273,101673272,LOC118764649,+,uncharacterized LOC118764649
NC_043004.1,102061379,102061392,19.5,NC_043004.1,102060749,102061748,LOC115215160,-,DBH-like monooxygenase protein 1 homolog
NC_043004.1,102061430,102061452,33.0,NC_043004.1,102060749,102061748,LOC115215160,-,DBH-like monooxygenase protein 1 homolog
NC_043004.1,102403080,102403093,85.5,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102403210,102403224,21.0,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102403243,102403255,40.0,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102403538,102403556,27.0,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102403557,102403580,34.5,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102403581,102403601,30.0,NC_043004.1,102402655,102403654,LOC115215280,-,
NC_043004.1,102899977,102900000,34.5,NC_043004.1,102899539,102900538,LOC115214899,-,"ornithine decarboxylase, transcript variant X2"
NC_043004.1,103257471,103257495,36.0,NC_043004.1,103256929,103257928,LOC115215141,-,nuclear inhibitor of protein phosphatase 1
